Name,Item,2007-12-31,2008-12-31,2009-12-31,2010-12-31,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31,2017-12-31,2018-12-31,2019-12-31,2020-12-31
에이팩트,이자비용,133946,1852336,2697788,3023447,2935659,2781896,1864166,1053359,506328,330538,466597,1209237,2234921,2249469
에이팩트,EBITDA2,-514341,8281670,15493067,24053354,23487636,18938662,19186955,16422131.03,6316373.16,4156522.03,8717817.94,28470010.83,22190533.52,20286282.27
휴메딕스,유동자산,4647413,8007042,3550005,4470331,5349698,9009256,13495931,50087398.2,82376376.58,82438443.61,65340570.54,54324402.73,55833684.2,87219410.97
휴메딕스,재고자산,2036590,1819267,1744296,1596366,1881050,1933779,2379520,2798193.8,3028787.61,3715518.19,9000089.71,8564516.74,10184849.34,19047482.09
휴메딕스,매출채권및기타채권,1835005,4583682,1182869,2166975,2210750,1676504,4700702,7492728.83,11235419.24,18686112,18010262,15141614,25037224,21171834
휴메딕스,당좌자산,2610823,6187776,1805709,2873966,3468648,7075478,11116411,47289203.82,79347588.64,78722926.06,56340480.81,45532567.49,45169392.46,67640178.35
휴메딕스,부채총계,10418633,11373744,11555196,9110499,8748325,11821420,9145442,5525047.53,6097532.95,18150678.22,15830604.52,14597233.52,17049474.02,40769381.52
휴메딕스,유동부채,3308789,2998262,2138924,5979808,7072998,5172022,2469128,5418657.13,5755032.95,8583368.22,11483195.5,14232818.6,16498838.17,36634669.7
휴메딕스,순부채,8059456,8608448,9944214,5904008,4745217,4841069,429202,-37292925.59,-67966103.4,-49157487.06,-28025342.31,-25999270.49,-17374131.38,-22606714.47
휴메딕스,자본총계,3770033,7542920,3004757,4344745,4816429,5504193,14707193,53639525.41,109802416.6,109110414.5,107916701.6,106134005.1,112103078.2,120066692.1
휴메딕스,매출액,8256390,11673916,7395319,10553636,12100635,11703961,23543544,29181641.07,42133250.13,47133616.79,54727015.69,64831668.74,78618778.77,98480868.09
휴메딕스,매출총이익,3873896,5603115,2789289,6441867,6920672,3856068,11826877,14200113.54,21704154.86,22505331.56,24666000.39,25703006.68,32837511.31,39473860.34
휴메딕스,영업이익,-947742,1532692,-3694147,-828283,489020,923405,7529752,8014534.36,14049862.37,12839005.04,12410143.4,10692527.34,13276315.99,16639710.15
휴메딕스,당기순이익,-1985320,207851,-4575663,-1921436,689897,500910,9136679,6641897.49,11622598.01,10274737.73,11940469.31,9207790.76,10420174.42,15084078.59
휴메딕스,이자비용,396297,850858,861683,427981,277778,364504,608498,268905.72,23372.37,506.3,140494.23,136083,44408,257135
휴메딕스,EBITDA2,-245542,2610611,-2166440,852597,2018806,2240403,8720239,9254023.01,15551962.21,15074630.26,16567677.93,17798777.83,22156720.46,27160206.5
국일신동,유동자산,10251554,8450482,12763045,19181246,17609383,17313185,18081551,24618738.95,18837141.04,16432542.46,18532602.92,18244669.64,19576282.53,22055494.08
국일신동,재고자산,3752972,3290780,7969500,9517332,7705322,7356319,6982309,11376745.99,9732531.75,4517455.44,6148753.79,8487046.34,8588162.96,6783047.2
국일신동,매출채권및기타채권,4420187,3056066,4239398,8943263,8847854,9759865,10321314,8069087,7388930,9467462.76,10556685.49,8765634.7,8156415.21,8827686.15
국일신동,당좌자산,6498581,5159702,4793543,9663914,9904062,9956866,11099242,13241992.56,9104609.18,11915087.03,12383849.13,9757623.3,9992725.25,10720893.25
국일신동,부채총계,14435112,16006934,20550819,24584746,11526937,11790798,15792703,15479486.16,9313447.69,6722124.42,6518174.93,6109822.49,6032164.21,5230453.39
국일신동,유동부채,2351174,2657998,9293038,17143396,7568543,7590011,10017083,9221192.98,4552037.52,2123659.49,2985596.97,2692793.44,2185349.08,1573487.18
국일신동,순부채,9851214,9492414,12414470,13999693,6702498,7901658,9063996,5005970.42,2811498.1,-902462.37,-1286952.32,514219.13,-1935329.9,-5790476.95
국일신동,자본총계,15698052,23806827,23777448,25359261,26864575,28533609,31729862,38119860.75,38569996.17,38426435.82,41090238.22,41203631.69,47338032.05,47070214.97
국일신동,매출액,14540197,10199320,14468881,23982353,31682313,31756257,35487096,33676665.42,30074322.65,27699446.14,33305117.67,29257233.17,28614669.28,25189340.42
국일신동,매출총이익,1231547,379488,1528429,2083114,2107591,3676378,4334105,3752462.95,2533458.22,2336047.45,5734268.02,2857790.11,1924064.51,1804551.6
국일신동,영업이익,331827,-850966,279860,793492,570016,2434156,2806104,1854138.51,884564.52,710985.33,3899410.64,1187468.95,-157966.28,-141097.9
국일신동,당기순이익,58226,-1636404,47689,103243,6858294,1692742,2041761,1310561.61,664777.64,382724.9,2978285.46,1012330.35,-103389.83,93734.19
국일신동,이자비용,617499,619597,616810,742547,486961,370892,258172,339473,177320,92359,4770,35630,20004,17876
국일신동,EBITDA2,1466514,382779,1410178,1858039,1400663,3175423,3319786,2381302.96,1450103.9,1308002.11,4507578.19,1792270.67,462412.61,495365.64
와이제이엠게임즈,유동자산,,,,,,,17356856,17917787.13,26955614.83,70112820.83,89881790.91,67661333.4,46391519.94,31560263.08
와이제이엠게임즈,재고자산,,,,,,,4097514,5127492.74,4212095.94,5022027.43,5269061.67,7309626.84,5665473.13,5646568
와이제이엠게임즈,매출채권및기타채권,,,,,,,7411795,6244698,8047416,7077681,6941012,6462102,7356222,5025371
와이제이엠게임즈,당좌자산,,,,,,,13259342,12790294.98,22743517.86,65090793.26,84612727.81,45639922.77,35491409.45,24539653.58
와이제이엠게임즈,부채총계,,,,,,,9714009,5417232.66,9921619.47,7535684.54,32055708.14,33426226.77,19120837.26,15772749.99
와이제이엠게임즈,유동부채,,,,,,,9349525,4868255.76,9395925.13,6920171.29,8927187.96,31644421.46,18798696.81,12520407.07
와이제이엠게임즈,순부채,,,,,,,698774,-4087727.2,-12689265.36,-55664188.88,-57743652.31,-32722059.3,-21275637.65,-11464705.33
와이제이엠게임즈,자본총계,,,,,,,9492895,15479825.42,20877199.35,87387911.07,78788079.2,65496176.29,71717028.66,62865594.38
와이제이엠게임즈,매출액,,,,,,,46853888,39592578.31,40588241.56,44038857.66,35070797.23,39541474.73,40634665.59,30337042.27
와이제이엠게임즈,매출총이익,,,,,,,9968212,6961596.54,10958644.24,11369554.22,5427546.32,7089443.98,11925594.37,5125814.57
와이제이엠게임즈,영업이익,,,,,,,6454277,2599984.03,5921783.12,2289107.14,-2475048.34,-4662767.64,2062961.27,-2710326.17
와이제이엠게임즈,당기순이익,,,,,,,5176736,2308583,5151163.72,-991730.94,-9993430.16,-13387842.14,-5716966.26,-7984517.71
와이제이엠게임즈,이자비용,,,,,,,89520,72447,33359,25405,838372,2140046,1860811,892845
와이제이엠게임즈,EBITDA2,,,,,,,6813170,3186329.03,6834998.12,3505621.14,-1166371.34,-2769000.64,4429348.27,-454972.17
스튜디오산타클로스,유동자산,,,,,,,,5879924,19491083.43,46983788.64,27022171.04,28183866,50353070.48,25810425.89
스튜디오산타클로스,재고자산,,,,,,,,303553,1900778.67,2554718.29,3081888.08,2776390,2806399.81,9527968.3
스튜디오산타클로스,매출채권및기타채권,,,,,,,,2393520,1436529,621050,5403608,7422574,3360908,3031819
스튜디오산타클로스,당좌자산,,,,,,,,5576371,17590304.23,44429070.07,23940282.92,25407476,47546671.34,14885921.38
스튜디오산타클로스,부채총계,,,,,,,,4740789,4594330.58,14007037.79,10128055.72,12152464,37971327.51,29629926.96
스튜디오산타클로스,유동부채,,,,,,,,2778602,2693978.95,4611173.41,5011415.62,11474804,36439181,29154307.21
스튜디오산타클로스,순부채,,,,,,,,1057897,-9992318.23,-27333118.44,-5247261.72,-5464821,-9201837.86,2750304.68
스튜디오산타클로스,자본총계,,,,,,,,3788889,19284782.99,43036746.47,44212166.58,44296181,39236777.14,33031168.76
스튜디오산타클로스,매출액,,,,,,,,15180006,20666174,29076104.76,46002870.29,27311088,23825796,14962003.99
스튜디오산타클로스,매출총이익,,,,,,,,3622501,3788919.99,7363461,9791456,27311088,-12191531,1892452
스튜디오산타클로스,영업이익,,,,,,,,1660827,1141407.59,-579324.04,-985596.88,-1149557,-4855334,-4702417.45
스튜디오산타클로스,당기순이익,,,,,,,,1320696,-6790556.05,-597284.91,-2756240.53,143314,-5340523.47,-9224982.62
스튜디오산타클로스,이자비용,,,,,,,,164342,97753,536454,688976,516592,464425,225045
스튜디오산타클로스,EBITDA2,,,,,,,,1958621,1435292.59,-64992.04,-281897.88,-426691,-3665290,-3441452.45
바디텍메드,유동자산,,,,5496078,8021825,13914413,26341093,30567696,44671436.87,41551542.35,59304344.77,62819224.83,57716699.8,121439988
바디텍메드,재고자산,,,,1715587,2169705,2464100,3146536,4288815.96,5257074.97,9417479.23,12182738.28,15202442.81,14690887.12,24062718.82
바디텍메드,매출채권및기타채권,,,,1473717,2262212,3758211,4620755,7604832,13651558.25,17214115.82,13470085.69,16342895,16396890,36396793
바디텍메드,당좌자산,,,,3780491,5852119,11450312,23194556,26278878.65,39414361.9,32134062.8,47121606.97,44481539.1,42038116.97,77726033.39
바디텍메드,부채총계,,,,3627372,4719457,2335965,8937787,7723199.6,12201174.51,13301797.01,37828046.2,35418031.2,24155089.21,37374317.61
바디텍메드,유동부채,,,,1466425,2533815,2122831,4488767,6553207.68,9238228,11690270.37,22105408.57,14708877.33,17160045.34,33301392.06
바디텍메드,순부채,,,,63232,-708245,-7074974,-12034620,-14381436.08,-19258415.61,-10975779.31,-3014976.66,-2760701.97,-8862703.9,-47243179.6
바디텍메드,자본총계,,,,6842723,8407544,17803482,32626167,40629825.12,59392915.51,75167406.79,67871688.15,65332053.51,73547241.76,119858538.3
바디텍메드,매출액,,,,8441949,10948253,18063738,22888296,30701111.07,39821415.3,54974499.12,52593956.5,66204377.38,72798657.28,144131041.8
바디텍메드,매출총이익,,,,4535811,5380192,10816568,13595616,19460913.25,26687122.22,34504907.57,29468099.85,33136150.77,41005258.96,97651031.36
바디텍메드,영업이익,,,,1759934,1487945,5600591,5711942,8924637.48,12379513.36,12386332.47,2873619.9,6494585.01,15015203.98,66016260.12
바디텍메드,당기순이익,,,,2311931,1265537,5476987,5830535,8629349.72,-1970266.06,12620723.3,-2147728.01,-1690693.84,11649991.87,45489250.57
바디텍메드,이자비용,,,,87162,103785,49900,141834,232195,61155,140182,1162195,1860905,1731074,466687
바디텍메드,EBITDA2,,,,2368315,2169233,6454209,6716172,10173767.48,13956712.36,14828390.47,6502358.9,10632475.01,20098127.98,71405522.12
썸에이지,유동자산,,,,,,,,4076043,10901336,32148587.13,23513099.08,36802153.45,38725581.46,29241055.07
썸에이지,재고자산,,,,,,,,,,,,,,
썸에이지,매출채권및기타채권,,,,,,,,2657340,1192421,894828,456848,1064762,559396,3634253
썸에이지,당좌자산,,,,,,,,4076042,10901336,32148587.7,23513098.8,36724305.13,38664636.28,29118053.55
썸에이지,부채총계,,,,,,,,886563,3324469,3184960.95,994316.23,32026814.18,7943748.66,5153512.92
썸에이지,유동부채,,,,,,,,435970,2058426,1861288.89,715144.91,31853885.8,6820405.96,3774991.72
썸에이지,순부채,,,,,,,,-1415730,-9704136,-29930364.01,-22884374,-3798056.27,-30353435.39,-21414780.16
썸에이지,자본총계,,,,,,,,3673573,9006523,34234612.1,27118429.6,9220555.35,25625317.39,23720436.57
썸에이지,매출액,,,,,,,,2568049,9544708,6052264.58,3554860.71,3554557.7,3647939.29,7006359.67
썸에이지,매출총이익,,,,,,,,2568049,9544708,6052264.58,3554860.71,3554557.7,3647939.29,7006359.67
썸에이지,영업이익,,,,,,,,841942,5149577,-1543761.75,-8936640.88,-26484814.45,-13278217.5,-11982559.49
썸에이지,당기순이익,,,,,,,,1039131,5291279,-7009715,-8431878.02,-27474724.8,-13388091.84,-7709538.57
썸에이지,이자비용,,,,,,,,0,2043,244187,64042,169226,477431,109552
썸에이지,EBITDA2,,,,,,,,858846,5212156,-1341498.75,-8658633.88,-26259383.45,-12529492.5,-11135065.49
골든브릿지제2호스팩,유동자산,,,,,,,,1088000.51,8036258.83,8165236.72,,,,
골든브릿지제2호스팩,재고자산,,,,,,,,,,,,,,
골든브릿지제2호스팩,매출채권및기타채권,,,,,,,,,,,,,,
골든브릿지제2호스팩,당좌자산,,,,,,,,,,,,,,
골든브릿지제2호스팩,부채총계,,,,,,,,619143.91,643854.36,665293.43,,,,
골든브릿지제2호스팩,유동부채,,,,,,,,,,,,,,
골든브릿지제2호스팩,순부채,,,,,,,,427171.75,565375.66,539252.57,,,,
골든브릿지제2호스팩,자본총계,,,,,,,,468856.6,7392404.48,7499943.29,,,,
골든브릿지제2호스팩,매출액,,,,,,,,0,,,,,,
골든브릿지제2호스팩,매출총이익,,,,,,,,-0.7,0.39,0.31,,,,
골든브릿지제2호스팩,영업이익,,,,,,,,-15257.7,-46191.61,-23938.69,,,,
골든브릿지제2호스팩,당기순이익,,,,,,,,-12934.92,55860.87,107538.82,,,,
골든브릿지제2호스팩,이자비용,,,,,,,,4166.82,17806.29,18325.71,,,,
골든브릿지제2호스팩,EBITDA2,,,,,,,,-15257.7,-46191.61,-23938.69,,,,
포시에스,유동자산,,,,,8434749,9701028,19325715.58,34683453.89,36293201.62,14023799.85,14320445.98,21226321.99,21184576.58,24521266.54
포시에스,재고자산,,,,,,,,,,,,137500,,
포시에스,매출채권및기타채권,,,,,1822201,1834210,2686189.89,4241352.39,4451876.39,3477190.1,2982370.63,11132728.93,4655109.67,4592163.95
포시에스,당좌자산,,,,,8434750,9701029,19325715.58,34683453.9,36293201.64,14023800.48,14320445.99,21088821.43,21184576.58,24521266.54
포시에스,부채총계,,,,,869504,1099987,1142838.56,1596988.82,1371233.65,981307.18,2069912.77,2594817.73,2526392.72,2728627.4
포시에스,유동부채,,,,,869504,1009787,1142838.56,1596988.82,1371233.65,916287.13,1635143.12,2404210.08,2254378,2436439
포시에스,순부채,,,,,-6277141,-7412079,-16481031.49,-30256166.74,-31626256.02,-6359849.94,-6913461.14,-9162940.48,-15650135.78,-18994092.73
포시에스,자본총계,,,,,9461100,13668915,23581769.4,40026079,41869289,43308609.57,49079714.01,50244323.96,54424386.55,60383721.64
포시에스,매출액,,,,,10475661,12069854,12846942.9,13138391.15,14013008.61,12824101.99,18083164.46,19745400.27,21699494.71,23704777.22
포시에스,매출총이익,,,,,8902569,10430654,9722394.68,10711450.07,11640600.61,10283322.55,13722557.3,14089517.27,15984716.01,16450941.05
포시에스,영업이익,,,,,4106046,4916344,4111424.31,4180523.24,4304273.69,2010539.26,4077494.67,5006158.04,4787320.29,4733386.53
포시에스,당기순이익,,,,,3620783,4424249,4144769.38,5079623.11,4262932.61,2078218.72,6323509.17,1882260.11,5125312.58,4252438.99
포시에스,이자비용,,,,,218,1,0,0,0,0,0,0,0,0
포시에스,EBITDA2,,,,,4146944,4973849,4178732.31,4259028.24,4620228.69,2343016.26,4536966.67,5383420.04,5385333.29,5354933.53
FSN,유동자산,,,,,,3647876,4225958,12764450,15329035,24624305.47,25887858.89,120332417.7,98127493.6,115820339.5
FSN,재고자산,,,,,,,,,,,,,209840.75,406425.35
FSN,매출채권및기타채권,,,,,,2252569,3767749,5002906,9851250,9667337.21,16850633,75974970,59678488,65894729
FSN,당좌자산,,,,,,3647875,4225957,12764450,15329035,24624305.48,25887859.54,120332417.8,97485386.95,114323193.2
FSN,부채총계,,,,,,3848327,5242075,4586201,5300425,5993935.06,14159258.94,146037851.5,129690251.8,136854880
FSN,유동부채,,,,,,3428473,5242075,4570568,5049257,4762847.44,13171066.25,133122796,89222133.55,99894057.96
FSN,순부채,,,,,,1212763,1894866,-6561544,-3461344,-13709411.11,-6205925.07,13233857.27,30690591.53,25129126.87
FSN,자본총계,,,,,,133142,-747639,8707143,11392125,22483542.24,22724399.91,39645121.05,56646384.44,57443781.5
FSN,매출액,,,,,,8019079,12613272,25734701,24160664,32484435.67,34193102.54,111455755.5,145425213.2,163468634.2
FSN,매출총이익,,,,,,3460104,6908626,13626223,11455776,13150298.31,34193102.54,111455755.5,145425213.2,163468634.2
FSN,영업이익,,,,,,-1042633,-472067,5928061,2384529,1627825.3,204445.6,9862709.94,7736948.51,4349239.26
FSN,당기순이익,,,,,,-1240164,-880781,7055016,2168273,-6916489.6,358588.93,3466767.97,3262026.32,-5989930.81
FSN,이자비용,,,,,,203612,284675,96421,6799,28577,80249,4114320,6601198,6942749
FSN,EBITDA2,,,,,,-925858,-390022,5991236,2520287,1854077.79,407480.6,14036285.94,14336224.51,10560055.26
SK1호스팩,유동자산,,,,,,,,2089155,12034960.34,12158221.53,,,,
SK1호스팩,재고자산,,,,,,,,,,,,,,
SK1호스팩,매출채권및기타채권,,,,,,,,,,,,,,
SK1호스팩,당좌자산,,,,,,,,,,,,,,
SK1호스팩,부채총계,,,,,,,,1469440,1528946.76,1565454.44,,,,
SK1호스팩,유동부채,,,,,,,,569,556.8,790,,,,
SK1호스팩,순부채,,,,,,,,-653741,-415914.58,-344532.29,,,,
SK1호스팩,자본총계,,,,,,,,619715,10506013.58,10592767.1,,,,
SK1호스팩,매출액,,,,,,,,0,,,,,,
SK1호스팩,매출총이익,,,,,,,,0,0,0,,,,
SK1호스팩,영업이익,,,,,,,,-13518,-33516.54,-39512.27,,,,
SK1호스팩,당기순이익,,,,,,,,-14587,62344.08,86753.52,,,,
SK1호스팩,이자비용,,,,,,,,0,41935,43280,,,,
SK1호스팩,EBITDA2,,,,,,,,-13518,-33516.54,-39512.27,,,,
클래시스,유동자산,,,,,,,,6705934,10023546,18399976.45,27683050.31,26596474,57647141.89,83012388.62
클래시스,재고자산,,,,,,,,,1668294,3992377.22,5089172.24,5906603.27,8722733.93,9940294.74
클래시스,매출채권및기타채권,,,,,,,,334904,550367,1675731,2300906,2624326,3163159,3499506
클래시스,당좌자산,,,,,,,,6705934,8355251,14407598.23,22593878.17,20689869.54,44876926.05,73072093.21
클래시스,부채총계,,,,,,,,2135068,3233933,5712169.29,28069163.03,24634180.26,25740865.73,13769236.72
클래시스,유동부채,,,,,,,,1997068,3130933,5519169.29,14413164.37,14824976.25,25487018.11,13449682.55
클래시스,순부채,,,,,,,,-5604241,-7273409,-12036049.43,1434152.2,-1029809.53,-35152573.42,-67237068.78
클래시스,자본총계,,,,,,,,5361020,8921117,16327867.05,35091959.74,51043024.11,87916575.57,123756879.7
클래시스,매출액,,,,,,,,13058120,14996489,27243309.3,34868166.11,47481790.44,81133256.55,76460931.51
클래시스,매출총이익,,,,,,,,8711157,11290817,18594022.77,24168599.36,34747612.9,63905151.57,60959256.05
클래시스,영업이익,,,,,,,,2638469,3975053,8264984.89,10802377.8,17476490.43,41709475.41,40608569.01
클래시스,당기순이익,,,,,,,,2514722,4460097,7071904.56,-5128223.85,14862505.32,33393937.82,38164823.42
클래시스,이자비용,,,,,,,,1389,1096,369.27,125895,436828,274170,168907
클래시스,EBITDA2,,,,,,,,2774023,4066224,8379755.34,11024699.79,18237486.05,43109052.45,42691968.7
에이비프로바이오,유동자산,2404952,6646610,16061855,20946445,23706599,30213274,49493564,85991463,101527355,103608835.7,70670971.86,59625012.08,81425505.72,61245647.35
에이비프로바이오,재고자산,343327,2381790,2137605,1002233,5636479,6033480,14337619,18645852,24451794.34,26729746.3,27058292.76,25186875.32,16886282.44,12663720.97
에이비프로바이오,매출채권및기타채권,484948,944824,9800215,13431790,7913055,8918454,4799053,25491883,15086181,15452546,18267503,16058350,10430140,4710515
에이비프로바이오,당좌자산,2061624,4264821,13924249,19944210,18070120,24179794,35155945,57693886,77075560.62,76879090.23,43612678.65,34438136.17,64539222.78,41099122.93
에이비프로바이오,부채총계,6913135,11742353,20564044,20252218,11993571,10699679,25001214,52615752,33184007.06,52193556.56,69861406.89,60892919.56,83683201.91,27830033.92
에이비프로바이오,유동부채,1888697,6484046,16410710,17890571,11081643,10341218,23540481,29012725,8529953.93,45966585.19,62130810.59,52823707.02,64265441.65,14831439.64
에이비프로바이오,순부채,4349463,6438121,5540721,-2065497,-8042536,-14304961,-17726803,-2453064,-35463664.53,-14854420.07,38177043.11,38573310.75,26479503.93,-19490552.87
에이비프로바이오,자본총계,2987298,10956404,11852241,17200692,28340510,37698883,40680947,66790888,103842748.6,109655766.8,97635222.78,106878107.7,117444938.8,139100447.7
에이비프로바이오,매출액,12892125,7565486,23870256,54523596,41902222,50868395,53249100,85999035,77101166.6,49520835,45943800.7,58857027.23,31930108.65,49281755.72
에이비프로바이오,매출총이익,2569493,2834229,2011100,7256224,13017120,15527059,14426948,26100761,22348709.56,13808909.78,2029301.41,8861688.74,-12680086.57,5493104.03
에이비프로바이오,영업이익,972969,1490406,645217,5477451,10426672,12862255,8726616,17152201,12708514.35,1049599.33,-11669409.77,-4143717.28,-29914886.18,-6145492.21
에이비프로바이오,당기순이익,732402,2711544,898838,5348451,8154744,11051112,6544999,14750678,15021094.88,17333,-11625781.3,-11057665,-37869045.84,-58972020.13
에이비프로바이오,이자비용,331266,433648,418916,228804,102354,40213,927158,1260472,641426,988906,2962338,3312768.1,10509575,5035761
에이비프로바이오,EBITDA2,1308757,1830989,1000171,5821019,10846660,13281557,9568786,17982823,14226080.35,2825992.33,-8333273.77,1856403.72,-25452237.18,1102603.79
디알텍,유동자산,8270658,12444984,13114302,14738740,14278298,12112410.96,13581205.98,13634454,15664174.01,27543341.43,31258434.72,35252120.09,48524742.87,57003931.12
디알텍,재고자산,3532953,5414825,5644146,6778449,6951599,4977368.31,6362709.29,6970327,6331739.4,9938305.91,10876507.68,10674139.67,12828301.28,13385536.08
디알텍,매출채권및기타채권,1886008,4048205,3398472,4433944,4156422,3446658,4632838,5136884,7041633,14634307,16166176,18651629,17109484,15206795
디알텍,당좌자산,4737705,7030160,7470156,7960290,7326699,7135042.54,7218496.8,6664128,9332434.38,17605035.75,20381926.33,24577980.97,35696441.46,39611159.9
디알텍,부채총계,6708313,4891525,5470634,6753959,6180515,11679240.43,18861970.54,12570568,12194918.76,10319079.64,17008713.77,18470661.58,33599023.23,59028944.64
디알텍,유동부채,5111793,3727061,3994699,5451440,4845050,5715510.42,10270516.52,11243455,7518027.2,8537278.21,5249813.11,15512975.92,14260235.54,29544820.42
디알텍,순부채,2674593,87211,-1157881,-305659,395472,3423956.04,13370217.18,7338553,6268040.97,4271469.95,10189577.56,7615057.82,9481248.06,23555170.39
디알텍,자본총계,5820489,11905942,12513442,12777305,12620034,6912042.51,7753715.89,8445283,11516199.89,27298742.11,26503218.9,31327286.16,37359271.51,33097595.36
디알텍,매출액,9478843,15786014,15692906,16723977,21162955,26405217.28,23634123.46,24221851,30197273.55,36639222.3,38804491.14,44714337.07,47845053.58,55268488.88
디알텍,매출총이익,4170500,8791160,5796827,7031311,8322811,11380882.26,9485628.86,9567871,13335300.81,17445636.62,15927626.13,19987597.79,21927967.92,21423010.71
디알텍,영업이익,-809076,2374304,189972,411468,1991404,3131795.49,1366417.99,660424,1492562.16,2445858.21,-1059304.97,1572029.13,1398254.25,-5490218.25
디알텍,당기순이익,-1187438,3119989,498008,965435,1738425,1638016.01,682763.71,965111,2634946.43,-435440,-1814795,1245747,944605.9,-7230378.04
디알텍,이자비용,350000,379615,169058,176156,93308,969794,791784,699467,623437,530241,154482,223501,385392,546540
디알텍,EBITDA2,677466,3951365,1184055,1254088,2752708,3998342.49,2418358.99,1865951,2660136.16,3825287.21,579127.03,3236983.13,4585987.25,-990092.25
로보로보,유동자산,,,,,,,,,9355703,8840126,16073209.47,17252020.33,15550812.75,15066153
로보로보,재고자산,,,,,,,,,1777925,1773475,2282221.79,2106798.29,2181267.79,2996238
로보로보,매출채권및기타채권,,,,,,,,,1336065,727818,2944262,2519907,2409439,2691931
로보로보,당좌자산,,,,,,,,,7577777,7066652,13790987.53,15145223.19,13369545.71,12069917
로보로보,부채총계,,,,,,,,,1684262,1557522,2736862.13,1462203.74,2573040.88,1441790
로보로보,유동부채,,,,,,,,,1629223,1500473,1444138.91,1407203.74,1989416.11,1278237
로보로보,순부채,,,,,,,,,-5485636,-5679431,-9423946.22,-12481757.82,-9804915.8,-9018606
로보로보,자본총계,,,,,,,,,11024488,14478829,21743928.81,25196878.43,24606785.35,23432591
로보로보,매출액,,,,,,,,,11435751,12358562,14369133.47,17320270.95,13231638.1,4842599
로보로보,매출총이익,,,,,,,,,4797614,5238158,5822344.35,7728135.86,5228672.87,1879894
로보로보,영업이익,,,,,,,,,1825659,1723918,1754203.46,2734518.19,221207.01,-2558792
로보로보,당기순이익,,,,,,,,,1742545,1725217,-1114407,2555384.62,1090472.67,-3051222
로보로보,이자비용,,,,,,,,,27470,12661,10655,39286,13266,10704
로보로보,EBITDA2,,,,,,,,,1970747,1892862,1921141.72,2970491.21,788366.61,-2064043
휴센텍,유동자산,,,,,,,,,5878909,14081905,15415535,21273193.61,11257033.41,26080327.52
휴센텍,재고자산,,,,,,,,,3682639,3646390,5533239,4654361.83,4552855.36,3803013.12
휴센텍,매출채권및기타채권,,,,,,,,,1282080,1719461,4238598,382281.53,882461.68,3443676.1
휴센텍,당좌자산,,,,,,,,,2196269,10435515,9882297,5622092.06,3630054.23,20093479.79
휴센텍,부채총계,,,,,,,,,6002130,11557039,12140773,11248261.3,6512775.14,11832973.48
휴센텍,유동부채,,,,,,,,,5284277,5214394,11887583,9498447.62,5576230.69,11077463.12
휴센텍,순부채,,,,,,,,,1159355,-3801251,-67978,-5583512.92,1337771.35,-5237457.44
휴센텍,자본총계,,,,,,,,,4395224,6889817,7743072,19102573.69,15752663.38,20419433.86
휴센텍,매출액,,,,,,,,,13796483,16997618,19388969,20783644.45,17795671.93,18407726.54
휴센텍,매출총이익,,,,,,,,,2586630,3221710,3461708,3917879.93,1053085.96,5104553
휴센텍,영업이익,,,,,,,,,1528389,2032911,1561778,831363.77,-3259774.05,279042.79
휴센텍,당기순이익,,,,,,,,,1272216,1655579,694886,-1555238.45,-5782474.88,-2972461.55
휴센텍,이자비용,,,,,,,,,69532,62075,709635,914754.37,335224.94,1370847.7
휴센텍,EBITDA2,,,,,,,,,1971981,2587987,2161205,1563629.89,-2229316.9,1008469.15
이노인스트루먼트,유동자산,,,,,,,,,31603791,52192737,56736370.5,65379678.73,48337246.34,57703815.28
이노인스트루먼트,재고자산,,,,,,,,,8852498,16024216,17266163.29,23468449.87,17614840.28,14979860.03
이노인스트루먼트,매출채권및기타채권,,,,,,,,,13201953,28013584,22568845,18996382,13738445,19419297
이노인스트루먼트,당좌자산,,,,,,,,,22751293,36168521,39470207.58,41911229.23,30150281.75,42723955.67
이노인스트루먼트,부채총계,,,,,,,,,16745193,25725474,20885405.92,59390492.31,69017860.07,34442510.27
이노인스트루먼트,유동부채,,,,,,,,,11136702,23836563,14937774.31,21725543.62,63737210.44,33126991.21
이노인스트루먼트,순부채,,,,,,,,,289776,1814884,-387541.42,26829789.54,39758632.83,4421088.7
이노인스트루먼트,자본총계,,,,,,,,,22266622,42610014,60695024.47,59651375.63,37060585.95,75969584.28
이노인스트루먼트,매출액,,,,,,,,,57405265,88389490,68524871.84,49905326.73,43493970.43,42038228.15
이노인스트루먼트,매출총이익,,,,,,,,,29505700,52399145,40841404.05,28435738.93,17812520.66,23879425.2
이노인스트루먼트,영업이익,,,,,,,,,14489036,24530301,7784441.07,-4910794.88,-17527804.73,3091509.61
이노인스트루먼트,당기순이익,,,,,,,,,12425216,21002753,4260033.67,-4208710.9,-24312764.92,5301985.1
이노인스트루먼트,이자비용,,,,,,,,,300593,346115,388734,1985141,2983102,1718280
이노인스트루먼트,EBITDA2,,,,,,,,,15385229,25588558,10244078.07,-1725522.88,-12481149.73,8643062.61
토박스코리아,유동자산,,,,,,,,2281208,7797654,10834722,28669693.76,25806866.43,29806458.48,24940721.78
토박스코리아,재고자산,,,,,,,,748860,3879276,5515712,7953429.3,8977873.08,11594516.4,6638690.29
